Invoice Number,Date Time,Customer ID,Product ID,Quantity,Price per Unit,Return Status,Sales Channel,Total Sales,Customer Age Group,Region,Product Category,date,year
4980,2021-01-08 12:50:00,88,20,2,41.87,Not Returned,In-Store,83.74,18-25,North,Clothing,2021-01-08,2021
4981,2021-01-03 08:18:00,79,13,1,38.51,Not Returned,Online,38.51,46-55,South,Footwear,2021-01-03,2021
4982,2021-01-09 01:17:00,57,38,7,90.84,Not Returned,In-Store,635.88,46-55,North,Footwear,2021-01-09,2021
4984,2021-01-01 06:13:00,1,2,3,77.31,Not Returned,Online,231.93,46-55,West,Clothing,2021-01-01,2021
4985,2021-01-03 23:47:00,61,36,2,60.98,Not Returned,In-Store,121.96,26-35,East,Clothing,2021-01-03,2021
4986,2021-01-02 03:35:00,54,38,5,86.38,Not Returned,Online,431.9,56+,East,Footwear,2021-01-02,2021
4988,2021-01-05 03:24:00,100,48,6,36.49,Not Returned,In-Store,218.94,18-25,West,Footwear,2021-01-05,2021
4989,2021-01-09 14:06:00,88,1,3,32.71,Not Returned,Online,98.13,18-25,North,Accessories,2021-01-09,2021
4990,2021-01-11 00:12:00,44,25,2,74.4,Not Returned,In-Store,148.8,26-35,East,Clothing,2021-01-11,2021
4991,2021-01-06 05:39:00,54,26,1,58.0,Not Returned,In-Store,58.0,56+,East,Footwear,2021-01-06,2021
4992,2021-01-03 19:03:00,7,25,1,93.29,Not Returned,Online,93.29,36-45,North,Clothing,2021-01-03,2021
4993,2021-01-03 13:19:00,84,31,3,22.82,Not Returned,Online,68.46,56+,West,Clothing,2021-01-03,2021
4994,2021-01-07 08:33:00,16,40,7,79.78,Not Returned,Online,558.46,26-35,West,Accessories,2021-01-07,2021
4995,2021-01-08 14:59:00,91,27,2,73.48,Not Returned,Online,146.96,36-45,East,Footwear,2021-01-08,2021
4996,2021-01-10 22:22:00,37,35,3,83.85,Not Returned,In-Store,251.55,36-45,South,Footwear,2021-01-10,2021
4997,2021-01-06 07:04:00,92,47,3,69.48,Not Returned,Online,208.44,18-25,South,Footwear,2021-01-06,2021
5001,2021-01-05 07:06:00,93,37,6,85.62,Not Returned,Online,513.72,36-45,North,Footwear,2021-01-05,2021
5002,2021-01-06 19:52:00,62,16,4,33.65,Not Returned,In-Store,134.6,46-55,East,Footwear,2021-01-06,2021
5004,2021-01-02 00:18:00,95,5,2,35.38,Not Returned,Online,70.76,18-25,North,Clothing,2021-01-02,2021
5005,2021-01-04 00:45:00,46,38,3,93.16,Not Returned,In-Store,279.48,18-25,West,Footwear,2021-01-04,2021
5006,2021-01-05 03:55:00,25,31,5,93.99,Not Returned,Online,469.95,18-25,East,Clothing,2021-01-05,2021
5007,2021-01-07 20:35:00,25,35,2,24.59,Not Returned,Online,49.18,18-25,East,Footwear,2021-01-07,2021
5008,2021-01-06 22:36:00,44,33,6,65.07,Not Returned,Online,390.42,26-35,East,Accessories,2021-01-06,2021
5009,2021-01-01 16:49:00,77,32,4,72.26,Not Returned,In-Store,289.04,18-25,West,Clothing,2021-01-01,2021
5010,2021-01-10 09:15:00,91,10,3,29.17,Not Returned,Online,87.51,36-45,East,Footwear,2021-01-10,2021
5011,2021-01-06 00:22:00,13,16,4,50.22,Not Returned,Online,200.88,56+,North,Footwear,2021-01-06,2021
5012,2021-01-10 09:08:00,23,34,3,88.56,Not Returned,In-Store,265.68,46-55,East,Footwear,2021-01-10,2021
5013,2021-01-02 10:11:00,51,10,1,55.79,Not Returned,Online,55.79,46-55,East,Footwear,2021-01-02,2021
5015,2021-01-01 05:43:00,81,20,3,31.53,Not Returned,Online,94.59,56+,West,Clothing,2021-01-01,2021
5017,2021-01-06 20:04:00,99,2,3,97.77,Not Returned,In-Store,293.31,26-35,South,Clothing,2021-01-06,2021
5019,2021-01-11 06:34:00,43,10,1,92.29,Not Returned,Online,92.29,46-55,West,Footwear,2021-01-11,2021
5020,2021-01-08 02:53:00,22,10,6,24.21,Not Returned,Online,145.26,56+,North,Footwear,2021-01-08,2021
5021,2021-01-10 13:13:00,2,36,6,32.05,Not Returned,Online,192.3,56+,East,Clothing,2021-01-10,2021
5022,2021-01-01 21:50:00,95,17,3,61.4,Not Returned,Online,184.2,18-25,North,Accessories,2021-01-01,2021
5023,2021-01-04 13:10:00,25,13,6,79.51,Not Returned,Online,477.06,18-25,East,Footwear,2021-01-04,2021
5024,2021-01-06 03:45:00,15,32,4,76.79,Not Returned,Online,307.16,46-55,West,Clothing,2021-01-06,2021
5025,2021-01-02 19:08:00,11,12,3,40.76,Not Returned,In-Store,122.28,46-55,South,Clothing,2021-01-02,2021
5027,2021-01-08 00:52:00,18,3,1,36.43,Not Returned,Online,36.43,56+,East,Footwear,2021-01-08,2021
5028,2021-01-11 07:25:00,11,12,7,96.99,Not Returned,Online,678.93,46-55,South,Clothing,2021-01-11,2021
5029,2021-01-04 08:37:00,87,43,6,36.0,Not Returned,In-Store,216.0,18-25,South,Clothing,2021-01-04,2021
5030,2021-01-03 19:09:00,9,7,5,65.63,Not Returned,In-Store,328.15,36-45,East,Footwear,2021-01-03,2021
5031,2021-01-11 03:41:00,35,32,6,95.81,Not Returned,In-Store,574.86,36-45,East,Clothing,2021-01-11,2021
5032,2021-01-07 09:09:00,4,16,7,47.51,Not Returned,In-Store,332.57,56+,West,Footwear,2021-01-07,2021
5034,2021-01-06 22:23:00,43,9,5,50.64,Not Returned,Online,253.2,46-55,West,Footwear,2021-01-06,2021
5035,2021-01-10 14:55:00,80,50,7,49.65,Not Returned,Online,347.55,46-55,East,Accessories,2021-01-10,2021
5037,2021-01-04 18:09:00,90,46,1,71.36,Not Returned,Online,71.36,36-45,North,Clothing,2021-01-04,2021
5039,2021-01-09 18:27:00,69,18,5,63.06,Not Returned,In-Store,315.3,46-55,South,Footwear,2021-01-09,2021
5040,2021-01-10 21:43:00,38,23,5,31.47,Not Returned,In-Store,157.35,56+,South,Clothing,2021-01-10,2021
5041,2021-01-08 10:28:00,58,33,3,48.75,Not Returned,Online,146.25,26-35,West,Accessories,2021-01-08,2021
5042,2021-01-01 20:28:00,100,26,6,85.5,Not Returned,In-Store,513.0,18-25,West,Footwear,2021-01-01,2021
5043,2021-01-11 04:17:00,63,6,2,86.56,Not Returned,Online,173.12,56+,East,Accessories,2021-01-11,2021
5044,2021-01-09 08:46:00,44,43,5,97.92,Not Returned,In-Store,489.6,26-35,East,Clothing,2021-01-09,2021
5045,2021-01-04 07:46:00,66,25,3,84.96,Not Returned,Online,254.88,46-55,South,Clothing,2021-01-04,2021
5046,2021-01-01 10:16:00,39,40,5,59.69,Not Returned,Online,298.45,18-25,West,Accessories,2021-01-01,2021
5047,2021-01-10 15:00:00,87,34,1,35.58,Not Returned,In-Store,35.58,18-25,South,Footwear,2021-01-10,2021
5049,2021-01-05 01:27:00,72,44,2,44.39,Not Returned,Online,88.78,56+,South,Accessories,2021-01-05,2021
5050,2021-01-02 10:09:00,92,6,6,66.52,Not Returned,Online,399.12,18-25,South,Accessories,2021-01-02,2021
5051,2021-01-04 18:53:00,13,39,1,45.67,Not Returned,Online,45.67,56+,North,Accessories,2021-01-04,2021
5052,2021-01-01 03:54:00,100,27,6,79.35,Not Returned,In-Store,476.1,18-25,West,Footwear,2021-01-01,2021
5053,2021-01-03 02:58:00,39,16,3,76.67,Not Returned,Online,230.01,18-25,West,Footwear,2021-01-03,2021
5054,2021-01-11 01:11:00,24,43,7,39.06,Not Returned,In-Store,273.42,18-25,South,Clothing,2021-01-11,2021
5055,2021-01-01 09:02:00,55,1,5,36.78,Not Returned,Online,183.9,36-45,East,Accessories,2021-01-01,2021
5056,2021-01-05 07:38:00,2,30,2,68.03,Not Returned,Online,136.06,56+,East,Clothing,2021-01-05,2021
5057,2021-01-03 07:03:00,79,1,3,65.2,Not Returned,In-Store,195.6,46-55,South,Accessories,2021-01-03,2021
5058,2021-01-09 22:07:00,97,33,1,37.26,Not Returned,Online,37.26,56+,East,Accessories,2021-01-09,2021
5059,2021-01-02 23:12:00,80,18,6,99.42,Not Returned,Online,596.52,46-55,East,Footwear,2021-01-02,2021
5060,2021-01-04 11:34:00,71,24,3,93.29,Not Returned,In-Store,279.87,18-25,North,Accessories,2021-01-04,2021
5061,2021-01-11 00:55:00,71,23,6,84.29,Not Returned,In-Store,505.74,18-25,North,Clothing,2021-01-11,2021
5062,2021-01-11 04:56:00,2,16,4,30.33,Not Returned,Online,121.32,56+,East,Footwear,2021-01-11,2021
5063,2021-01-03 08:16:00,61,1,4,54.61,Not Returned,In-Store,218.44,26-35,East,Accessories,2021-01-03,2021
5065,2021-01-03 22:57:00,85,41,7,75.8,Not Returned,Online,530.6,18-25,North,Accessories,2021-01-03,2021
5066,2021-01-11 06:33:00,63,40,4,30.84,Not Returned,In-Store,123.36,56+,East,Accessories,2021-01-11,2021
5067,2021-01-03 09:30:00,39,2,6,82.57,Not Returned,Online,495.42,18-25,West,Clothing,2021-01-03,2021
5068,2021-01-01 11:17:00,89,27,4,65.89,Not Returned,Online,263.56,46-55,North,Footwear,2021-01-01,2021
5069,2021-01-04 17:47:00,71,9,6,48.74,Not Returned,Online,292.44,18-25,North,Footwear,2021-01-04,2021
5070,2021-01-06 00:52:00,98,49,3,62.73,Not Returned,Online,188.19,26-35,East,Footwear,2021-01-06,2021
5071,2021-01-10 23:24:00,41,46,4,71.16,Not Returned,In-Store,284.64,46-55,East,Clothing,2021-01-10,2021
5072,2021-01-08 03:30:00,49,33,6,73.75,Not Returned,Online,442.5,26-35,West,Accessories,2021-01-08,2021
5073,2021-01-04 16:50:00,21,47,1,54.09,Not Returned,Online,54.09,26-35,East,Footwear,2021-01-04,2021
5074,2021-01-10 11:48:00,70,15,2,94.9,Not Returned,Online,189.8,46-55,North,Footwear,2021-01-10,2021
5075,2021-01-07 18:16:00,41,21,4,71.98,Not Returned,Online,287.92,46-55,East,Clothing,2021-01-07,2021
5076,2021-01-09 10:42:00,27,11,2,37.3,Not Returned,Online,74.6,36-45,North,Clothing,2021-01-09,2021
5077,2021-01-01 13:44:00,97,23,6,20.74,Not Returned,In-Store,124.44,56+,East,Clothing,2021-01-01,2021
5078,2021-01-07 12:35:00,19,5,6,36.89,Not Returned,Online,221.34,18-25,East,Clothing,2021-01-07,2021
5080,2021-01-04 11:10:00,20,13,1,50.94,Not Returned,In-Store,50.94,46-55,North,Footwear,2021-01-04,2021
5081,2021-01-03 01:24:00,41,9,1,98.77,Not Returned,In-Store,98.77,46-55,East,Footwear,2021-01-03,2021
5083,2021-01-03 05:12:00,32,33,7,44.16,Not Returned,In-Store,309.12,46-55,East,Accessories,2021-01-03,2021
5084,2021-01-11 07:43:00,66,24,6,37.01,Not Returned,Online,222.06,46-55,South,Accessories,2021-01-11,2021
5085,2021-01-06 06:32:00,61,20,2,59.74,Not Returned,In-Store,119.48,26-35,East,Clothing,2021-01-06,2021
5086,2021-01-03 08:42:00,93,2,2,79.32,Not Returned,In-Store,158.64,36-45,North,Clothing,2021-01-03,2021
5087,2021-01-11 05:29:00,42,35,1,96.28,Not Returned,In-Store,96.28,18-25,East,Footwear,2021-01-11,2021
5088,2021-01-10 08:50:00,67,48,1,77.47,Not Returned,In-Store,77.47,26-35,South,Footwear,2021-01-10,2021
5089,2021-01-05 02:23:00,76,21,1,23.65,Not Returned,Online,23.65,26-35,West,Clothing,2021-01-05,2021
5091,2021-01-03 06:57:00,7,43,7,96.24,Not Returned,In-Store,673.68,36-45,North,Clothing,2021-01-03,2021
5092,2021-01-04 15:28:00,69,11,4,91.54,Not Returned,Online,366.16,46-55,South,Clothing,2021-01-04,2021
5093,2021-01-11 05:13:00,75,40,2,81.17,Not Returned,In-Store,162.34,56+,West,Accessories,2021-01-11,2021
5094,2021-01-06 17:31:00,91,2,6,74.61,Not Returned,Online,447.66,36-45,East,Clothing,2021-01-06,2021
5095,2021-01-01 15:30:00,93,44,5,94.65,Not Returned,In-Store,473.25,36-45,North,Accessories,2021-01-01,2021
5096,2021-01-10 20:14:00,40,9,4,48.91,Not Returned,Online,195.64,26-35,East,Footwear,2021-01-10,2021
5097,2021-01-01 14:26:00,58,9,6,45.85,Not Returned,Online,275.1,26-35,West,Footwear,2021-01-01,2021
5098,2021-01-03 08:27:00,62,47,3,85.4,Not Returned,In-Store,256.2,46-55,East,Footwear,2021-01-03,2021
5099,2021-01-08 23:17:00,76,23,7,85.63,Not Returned,Online,599.41,26-35,West,Clothing,2021-01-08,2021
5100,2021-01-04 01:02:00,62,15,7,87.94,Not Returned,In-Store,615.58,46-55,East,Footwear,2021-01-04,2021
5101,2021-01-10 14:09:00,45,39,6,59.54,Not Returned,Online,357.24,26-35,North,Accessories,2021-01-10,2021
5102,2021-01-02 19:06:00,86,36,3,25.78,Not Returned,In-Store,77.34,18-25,East,Clothing,2021-01-02,2021
5104,2021-01-01 07:37:00,73,40,3,42.08,Not Returned,Online,126.24,56+,West,Accessories,2021-01-01,2021
5105,2021-01-09 19:13:00,46,50,5,24.43,Not Returned,In-Store,122.15,18-25,West,Accessories,2021-01-09,2021
5106,2021-01-10 16:15:00,87,13,3,56.7,Not Returned,In-Store,170.1,18-25,South,Footwear,2021-01-10,2021
5108,2021-01-03 18:09:00,1,21,2,87.64,Not Returned,In-Store,175.28,46-55,West,Clothing,2021-01-03,2021
5110,2021-01-02 13:20:00,91,21,7,25.09,Not Returned,Online,175.63,36-45,East,Clothing,2021-01-02,2021
5111,2021-01-09 05:48:00,9,31,4,63.84,Not Returned,Online,255.36,36-45,East,Clothing,2021-01-09,2021
5112,2021-01-11 06:16:00,6,13,3,66.76,Not Returned,In-Store,200.28,26-35,South,Footwear,2021-01-11,2021
5113,2021-01-11 09:33:00,43,25,1,83.8,Not Returned,Online,83.8,46-55,West,Clothing,2021-01-11,2021
5115,2021-01-06 19:52:00,26,46,2,36.85,Not Returned,Online,73.7,36-45,East,Clothing,2021-01-06,2021
5116,2021-01-04 06:52:00,13,22,3,68.43,Not Returned,Online,205.29,56+,North,Clothing,2021-01-04,2021
5117,2021-01-07 07:39:00,67,15,6,31.37,Not Returned,Online,188.22,26-35,South,Footwear,2021-01-07,2021
5118,2021-01-07 13:41:00,11,36,4,83.73,Not Returned,Online,334.92,46-55,South,Clothing,2021-01-07,2021
5119,2021-01-11 09:31:00,1,39,5,95.24,Not Returned,Online,476.2,46-55,West,Accessories,2021-01-11,2021
5120,2021-01-03 05:38:00,90,43,4,43.33,Not Returned,In-Store,173.32,36-45,North,Clothing,2021-01-03,2021
5121,2021-01-02 15:22:00,49,32,6,46.47,Not Returned,Online,278.82,26-35,West,Clothing,2021-01-02,2021
5122,2021-01-02 17:11:00,16,33,6,96.09,Not Returned,In-Store,576.54,26-35,West,Accessories,2021-01-02,2021
5123,2021-01-11 01:59:00,89,45,4,96.77,Not Returned,Online,387.08,46-55,North,Footwear,2021-01-11,2021
5124,2021-01-11 00:01:00,5,8,3,89.37,Not Returned,In-Store,268.11,56+,West,Accessories,2021-01-11,2021
5125,2021-01-05 22:45:00,100,12,7,40.44,Not Returned,Online,283.08,18-25,West,Clothing,2021-01-05,2021
5126,2021-01-07 16:16:00,48,38,3,72.45,Not Returned,In-Store,217.35,56+,West,Footwear,2021-01-07,2021
5127,2021-01-06 10:28:00,58,2,7,58.34,Not Returned,Online,408.38,26-35,West,Clothing,2021-01-06,2021
5128,2021-01-04 19:15:00,23,46,6,34.81,Not Returned,Online,208.86,46-55,East,Clothing,2021-01-04,2021
5129,2021-01-04 20:01:00,83,20,7,96.84,Not Returned,In-Store,677.88,56+,East,Clothing,2021-01-04,2021
5130,2021-01-03 22:24:00,78,5,5,55.21,Not Returned,In-Store,276.05,46-55,South,Clothing,2021-01-03,2021
5131,2021-01-04 15:34:00,21,9,3,56.7,Not Returned,In-Store,170.1,26-35,East,Footwear,2021-01-04,2021
5132,2021-01-07 17:26:00,7,24,1,68.64,Not Returned,Online,68.64,18-25,North,Accessories,2021-01-07,2021
5134,2021-01-08 02:16:00,8,18,2,75.19,Not Returned,In-Store,150.38,56+,West,Footwear,2021-01-08,2021
5137,2021-01-09 19:57:00,53,41,1,75.48,Not Returned,Online,75.48,46-55,East,Accessories,2021-01-09,2021
5138,2021-01-03 16:26:00,22,23,4,72.55,Not Returned,Online,290.2,56+,North,Clothing,2021-01-03,2021
5139,2021-01-08 11:35:00,88,11,6,75.53,Not Returned,In-Store,453.18,18-25,North,Clothing,2021-01-08,2021
5140,2021-01-05 20:49:00,61,36,1,73.32,Not Returned,Online,73.32,26-35,East,Clothing,2021-01-05,2021
5141,2021-01-01 02:49:00,53,39,4,33.49,Not Returned,Online,133.96,46-55,East,Accessories,2021-01-01,2021
5143,2021-01-09 07:00:00,95,37,2,49.85,Not Returned,Online,99.7,18-25,North,Footwear,2021-01-09,2021
5144,2021-01-04 02:58:00,41,46,4,49.24,Not Returned,In-Store,196.96,46-55,East,Clothing,2021-01-04,2021
5145,2021-01-06 13:50:00,71,13,7,62.27,Not Returned,Online,435.89,18-25,North,Footwear,2021-01-06,2021
5147,2021-01-03 14:37:00,33,28,5,39.75,Not Returned,In-Store,198.75,46-55,East,Footwear,2021-01-03,2021
5148,2021-01-01 11:12:00,64,40,3,63.57,Not Returned,Online,190.71,26-35,South,Accessories,2021-01-01,2021
5150,2021-01-06 07:45:00,27,4,7,63.33,Not Returned,Online,443.31,36-45,North,Clothing,2021-01-06,2021
5151,2021-01-05 09:56:00,66,11,7,74.04,Not Returned,In-Store,518.28,46-55,South,Clothing,2021-01-05,2021
5152,2021-01-05 14:51:00,62,5,7,82.88,Not Returned,In-Store,580.16,46-55,East,Clothing,2021-01-05,2021
5153,2021-01-10 10:26:00,43,39,4,75.51,Not Returned,Online,302.04,46-55,West,Accessories,2021-01-10,2021
5154,2021-01-01 19:38:00,8,1,2,26.21,Not Returned,Online,52.42,26-35,West,Accessories,2021-01-01,2021
5155,2021-01-03 03:01:00,18,21,2,52.43,Not Returned,In-Store,104.86,56+,East,Clothing,2021-01-03,2021
5156,2021-01-02 18:13:00,95,3,6,72.02,Not Returned,Online,432.12,18-25,North,Footwear,2021-01-02,2021
5157,2021-01-09 23:05:00,60,32,4,27.55,Not Returned,In-Store,110.2,26-35,West,Clothing,2021-01-09,2021
5159,2021-01-04 23:38:00,38,5,7,61.01,Not Returned,Online,427.07,56+,South,Clothing,2021-01-04,2021
5160,2021-01-04 07:12:00,99,32,1,77.21,Not Returned,Online,77.21,26-35,South,Clothing,2021-01-04,2021
5161,2021-01-06 02:59:00,77,44,6,26.43,Not Returned,Online,158.58,18-25,West,Accessories,2021-01-06,2021
5162,2021-01-09 07:11:00,31,16,5,36.54,Not Returned,In-Store,182.7,36-45,South,Footwear,2021-01-09,2021
5163,2021-01-10 06:33:00,2,35,7,36.92,Not Returned,Online,258.44,56+,East,Footwear,2021-01-10,2021
5165,2021-01-11 05:56:00,31,46,1,21.21,Not Returned,Online,21.21,36-45,South,Clothing,2021-01-11,2021
5166,2021-01-08 03:51:00,97,25,1,43.65,Not Returned,Online,43.65,56+,East,Clothing,2021-01-08,2021
5168,2021-01-09 15:57:00,92,17,4,46.73,Not Returned,Online,186.92,18-25,South,Accessories,2021-01-09,2021
5169,2021-01-02 21:59:00,53,30,6,57.52,Not Returned,In-Store,345.12,46-55,East,Clothing,2021-01-02,2021
5170,2021-01-06 06:40:00,41,8,5,55.34,Not Returned,Online,276.7,46-55,East,Accessories,2021-01-06,2021
5172,2021-01-05 12:16:00,8,33,3,30.44,Not Returned,In-Store,91.32,26-35,West,Accessories,2021-01-05,2021
5173,2021-01-07 09:03:00,13,41,1,58.64,Not Returned,In-Store,58.64,56+,North,Accessories,2021-01-07,2021
5174,2021-01-03 06:37:00,90,5,1,89.97,Not Returned,In-Store,89.97,36-45,North,Clothing,2021-01-03,2021
5175,2021-01-08 17:53:00,52,23,1,55.15,Not Returned,Online,55.15,46-55,East,Clothing,2021-01-08,2021
5176,2021-01-08 04:55:00,11,10,3,43.54,Not Returned,Online,130.62,46-55,South,Footwear,2021-01-08,2021
5177,2021-01-03 06:52:00,44,41,4,93.82,Not Returned,In-Store,375.28,26-35,East,Accessories,2021-01-03,2021
5178,2021-01-07 05:50:00,15,2,3,65.26,Not Returned,Online,195.78,46-55,West,Clothing,2021-01-07,2021
5179,2021-01-04 23:06:00,23,17,5,62.69,Not Returned,Online,313.45,46-55,East,Accessories,2021-01-04,2021
5180,2021-01-10 11:51:00,54,44,4,91.24,Not Returned,In-Store,364.96,56+,East,Accessories,2021-01-10,2021
5181,2021-01-06 16:09:00,77,7,3,67.5,Not Returned,In-Store,202.5,18-25,West,Footwear,2021-01-06,2021
5182,2021-01-11 02:33:00,17,22,3,81.45,Not Returned,Online,244.35,46-55,South,Clothing,2021-01-11,2021
5183,2021-01-08 00:14:00,75,9,1,67.75,Not Returned,Online,67.75,56+,West,Footwear,2021-01-08,2021
5184,2021-01-10 20:33:00,4,18,4,60.48,Not Returned,In-Store,241.92,56+,West,Footwear,2021-01-10,2021
5185,2021-01-05 13:54:00,59,22,5,30.16,Not Returned,In-Store,150.8,46-55,North,Clothing,2021-01-05,2021
5186,2021-01-10 17:54:00,64,12,1,47.47,Not Returned,Online,47.47,26-35,South,Clothing,2021-01-10,2021
5187,2021-01-05 20:34:00,89,14,1,60.23,Not Returned,In-Store,60.23,46-55,North,Clothing,2021-01-05,2021
5190,2021-01-06 18:15:00,77,7,6,57.04,Not Returned,Online,342.24,18-25,West,Footwear,2021-01-06,2021
5191,2021-01-06 11:08:00,47,13,6,84.86,Not Returned,Online,509.16,26-35,East,Footwear,2021-01-06,2021
5192,2021-01-07 18:56:00,42,12,1,44.53,Not Returned,In-Store,44.53,18-25,East,Clothing,2021-01-07,2021
5193,2021-01-10 10:10:00,96,11,6,39.16,Not Returned,Online,234.96,36-45,North,Clothing,2021-01-10,2021
5194,2021-01-04 22:22:00,70,1,1,37.28,Not Returned,Online,37.28,46-55,North,Accessories,2021-01-04,2021
5195,2021-01-09 09:26:00,38,24,6,49.61,Not Returned,In-Store,297.66,56+,South,Accessories,2021-01-09,2021
5196,2021-01-08 13:56:00,58,10,3,87.05,Not Returned,Online,261.15,26-35,West,Footwear,2021-01-08,2021
5198,2021-01-11 00:27:00,45,9,6,71.33,Not Returned,Online,427.98,26-35,North,Footwear,2021-01-11,2021
5199,2021-01-07 06:55:00,71,3,4,36.26,Not Returned,In-Store,145.04,18-25,North,Footwear,2021-01-07,2021
5200,2021-01-11 06:51:00,31,9,6,24.06,Not Returned,In-Store,144.36,36-45,South,Footwear,2021-01-11,2021
5201,2021-01-08 18:36:00,75,26,7,76.54,Not Returned,Online,535.78,56+,West,Footwear,2021-01-08,2021
5202,2021-01-03 16:51:00,7,15,6,39.12,Not Returned,Online,234.72,18-25,North,Footwear,2021-01-03,2021
5203,2021-01-10 07:23:00,79,35,3,41.14,Not Returned,Online,123.42,46-55,South,Footwear,2021-01-10,2021
5204,2021-01-09 13:46:00,3,16,6,41.08,Not Returned,In-Store,246.48,36-45,North,Footwear,2021-01-09,2021
5205,2021-01-02 13:18:00,78,9,4,33.94,Not Returned,Online,135.76,46-55,South,Footwear,2021-01-02,2021
5206,2021-01-01 00:08:00,39,22,2,35.74,Not Returned,In-Store,71.48,18-25,West,Clothing,2021-01-01,2021
5207,2021-01-07 01:13:00,63,41,1,93.95,Not Returned,Online,93.95,56+,East,Accessories,2021-01-07,2021
5209,2021-01-07 20:54:00,86,23,5,75.09,Not Returned,Online,375.45,18-25,East,Clothing,2021-01-07,2021
5210,2021-01-02 02:27:00,63,49,3,76.56,Not Returned,In-Store,229.68,56+,East,Footwear,2021-01-02,2021
5211,2021-01-04 09:13:00,21,17,3,35.71,Not Returned,In-Store,107.13,26-35,East,Accessories,2021-01-04,2021
5213,2021-01-06 18:45:00,8,14,7,46.22,Not Returned,Online,323.54,56+,West,Clothing,2021-01-06,2021
5214,2021-01-04 06:57:00,85,1,2,86.07,Not Returned,Online,172.14,18-25,North,Accessories,2021-01-04,2021
5215,2021-01-07 05:41:00,54,13,5,27.97,Not Returned,Online,139.85,56+,East,Footwear,2021-01-07,2021
5216,2021-01-01 05:09:00,37,45,3,35.51,Not Returned,Online,106.53,36-45,South,Footwear,2021-01-01,2021
5217,2021-01-11 07:24:00,100,11,7,96.82,Not Returned,Online,677.74,18-25,West,Clothing,2021-01-11,2021
5218,2021-01-06 07:40:00,16,37,5,23.27,Not Returned,Online,116.35,26-35,West,Footwear,2021-01-06,2021
5219,2021-01-11 05:56:00,94,14,5,30.89,Not Returned,Online,154.45,36-45,West,Clothing,2021-01-11,2021
5220,2021-01-11 04:12:00,29,18,1,97.07,Not Returned,Online,97.07,46-55,East,Footwear,2021-01-11,2021
5221,2021-01-09 14:51:00,54,10,3,36.97,Not Returned,In-Store,110.91,56+,East,Footwear,2021-01-09,2021
5222,2021-01-07 04:38:00,36,6,6,87.63,Not Returned,In-Store,525.78,56+,East,Accessories,2021-01-07,2021
5223,2021-01-07 02:57:00,98,22,2,79.0,Not Returned,Online,158.0,26-35,East,Clothing,2021-01-07,2021
5224,2021-01-07 22:33:00,34,22,7,84.28,Not Returned,In-Store,589.96,18-25,North,Clothing,2021-01-07,2021
5225,2021-01-11 03:01:00,26,39,1,94.32,Not Returned,Online,94.32,36-45,East,Accessories,2021-01-11,2021
